dateState,date,state,cases,deaths,pop,cases.perCap,deaths.perCap,cases.new,deaths.new
"2020-02-15, California",2020-02-15,California,7,0,19362530,3.615230034504788e-7,0,0,0
"2020-02-15, Illinois",2020-02-15,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-15, Massachusetts",2020-02-15,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-15, Texas",2020-02-15,Texas,2,0,2003554,9.98226152127669e-7,0,0,0
"2020-02-15, Washington",2020-02-15,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-15, Wisconsin",2020-02-15,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-16, Arizona",2020-02-16,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-16, California",2020-02-16,California,7,0,19362530,3.615230034504788e-7,0,0,0
"2020-02-16, Illinois",2020-02-16,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-16, Massachusetts",2020-02-16,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-16, Texas",2020-02-16,Texas,2,0,2003554,9.98226152127669e-7,0,0,0
"2020-02-16, Washington",2020-02-16,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-16, Wisconsin",2020-02-16,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-17, Arizona",2020-02-17,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-17, California",2020-02-17,California,7,0,19362530,3.615230034504788e-7,0,0,0
"2020-02-17, Illinois",2020-02-17,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-17, Massachusetts",2020-02-17,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-17, Nebraska",2020-02-17,Nebraska,10,0,571327,1.750311117801189e-5,0,10,0
"2020-02-17, Texas",2020-02-17,Texas,2,0,2003554,9.98226152127669e-7,0,0,0
"2020-02-17, Washington",2020-02-17,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-17, Wisconsin",2020-02-17,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-18, Arizona",2020-02-18,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-18, California",2020-02-18,California,7,0,19362530,3.615230034504788e-7,0,0,0
"2020-02-18, Illinois",2020-02-18,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-18, Massachusetts",2020-02-18,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-18, Nebraska",2020-02-18,Nebraska,10,0,571327,1.750311117801189e-5,0,0,0
"2020-02-18, Texas",2020-02-18,Texas,2,0,2003554,9.98226152127669e-7,0,0,0
"2020-02-18, Washington",2020-02-18,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-18, Wisconsin",2020-02-18,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-19, Arizona",2020-02-19,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-19, California",2020-02-19,California,7,0,19362530,3.615230034504788e-7,0,0,0
"2020-02-19, Illinois",2020-02-19,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-19, Massachusetts",2020-02-19,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-19, Nebraska",2020-02-19,Nebraska,10,0,571327,1.750311117801189e-5,0,0,0
"2020-02-19, Texas",2020-02-19,Texas,2,0,2003554,9.98226152127669e-7,0,0,0
"2020-02-19, Washington",2020-02-19,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-19, Wisconsin",2020-02-19,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-20, Arizona",2020-02-20,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-20, California",2020-02-20,California,8,0,19498088,4.1029664036801967e-7,0,1,0
"2020-02-20, Illinois",2020-02-20,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-20, Massachusetts",2020-02-20,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-20, Nebraska",2020-02-20,Nebraska,11,0,571327,1.925342229581308e-5,0,1,0
"2020-02-20, Texas",2020-02-20,Texas,2,0,2003554,9.98226152127669e-7,0,0,0
"2020-02-20, Washington",2020-02-20,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-20, Wisconsin",2020-02-20,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-21, Arizona",2020-02-21,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-21, California",2020-02-21,California,9,0,21050146,4.275504787472733e-7,0,1,0
"2020-02-21, Illinois",2020-02-21,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-21, Massachusetts",2020-02-21,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-21, Nebraska",2020-02-21,Nebraska,11,0,571327,1.925342229581308e-5,0,0,0
"2020-02-21, Texas",2020-02-21,Texas,4,0,2003554,1.996452304255338e-6,0,2,0
"2020-02-21, Washington",2020-02-21,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-21, Wisconsin",2020-02-21,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-22, Arizona",2020-02-22,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-22, California",2020-02-22,California,9,0,21050146,4.275504787472733e-7,0,0,0
"2020-02-22, Illinois",2020-02-22,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-22, Massachusetts",2020-02-22,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-22, Nebraska",2020-02-22,Nebraska,11,0,571327,1.925342229581308e-5,0,0,0
"2020-02-22, Texas",2020-02-22,Texas,4,0,2003554,1.996452304255338e-6,0,0,0
"2020-02-22, Washington",2020-02-22,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-22, Wisconsin",2020-02-22,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-23, Arizona",2020-02-23,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-23, California",2020-02-23,California,9,0,21050146,4.275504787472733e-7,0,0,0
"2020-02-23, Illinois",2020-02-23,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-23, Massachusetts",2020-02-23,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-23, Nebraska",2020-02-23,Nebraska,11,0,571327,1.925342229581308e-5,0,0,0
"2020-02-23, Texas",2020-02-23,Texas,4,0,2003554,1.996452304255338e-6,0,0,0
"2020-02-23, Washington",2020-02-23,Washington,1,0,822083,1.2164221860809676e-6,0,0,0
"2020-02-23, Wisconsin",2020-02-23,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-24, Arizona",2020-02-24,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-24, California",2020-02-24,California,11,0,21497789,5.11680526774172e-7,0,2,0
"2020-02-24, Illinois",2020-02-24,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-24, Massachusetts",2020-02-24,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-24, Nebraska",2020-02-24,Nebraska,12,0,571327,2.100373341361427e-5,0,1,0
"2020-02-24, Texas",2020-02-24,Texas,10,0,2003554,4.991130760638345e-6,0,6,0
"2020-02-24, Washington",2020-02-24,Washington,5,0,1344881,3.717801054517091e-6,0,4,0
"2020-02-24, Wisconsin",2020-02-24,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-25, Arizona",2020-02-25,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-25, California",2020-02-25,California,11,0,21497789,5.11680526774172e-7,0,0,0
"2020-02-25, Illinois",2020-02-25,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-25, Massachusetts",2020-02-25,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-25, Nebraska",2020-02-25,Nebraska,13,0,571327,2.275404453141546e-5,0,1,0
"2020-02-25, Texas",2020-02-25,Texas,10,0,2003554,4.991130760638345e-6,0,0,0
"2020-02-25, Utah",2020-02-25,Utah,1,0,1160437,8.617443256290518e-7,0,1,0
"2020-02-25, Washington",2020-02-25,Washington,5,0,1344881,3.717801054517091e-6,0,0,0
"2020-02-25, Wisconsin",2020-02-25,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-26, Arizona",2020-02-26,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-26, California",2020-02-26,California,26,0,22388695,1.1613003794995644e-6,0,15,0
"2020-02-26, Illinois",2020-02-26,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-26, Massachusetts",2020-02-26,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-26, Nebraska",2020-02-26,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-02-26, Texas",2020-02-26,Texas,10,0,2003554,4.991130760638345e-6,0,0,0
"2020-02-26, Utah",2020-02-26,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-02-26, Washington",2020-02-26,Washington,5,0,1344881,3.717801054517091e-6,0,0,0
"2020-02-26, Wisconsin",2020-02-26,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-27, Arizona",2020-02-27,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-27, California",2020-02-27,California,26,0,22388695,1.1613003794995644e-6,0,0,0
"2020-02-27, Illinois",2020-02-27,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-27, Massachusetts",2020-02-27,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-27, Nebraska",2020-02-27,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-02-27, Texas",2020-02-27,Texas,10,0,2003554,4.991130760638345e-6,0,0,0
"2020-02-27, Utah",2020-02-27,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-02-27, Washington",2020-02-27,Washington,5,0,1344881,3.717801054517091e-6,0,0,0
"2020-02-27, Wisconsin",2020-02-27,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-28, Arizona",2020-02-28,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-28, California",2020-02-28,California,27,0,22388695,1.2059657787110862e-6,0,1,0
"2020-02-28, Illinois",2020-02-28,Illinois,2,0,5150233,3.883319453702386e-7,0,0,0
"2020-02-28, Massachusetts",2020-02-28,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-28, Nebraska",2020-02-28,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-02-28, Oregon",2020-02-28,Oregon,1,0,601592,1.6622561470232318e-6,0,1,0
"2020-02-28, Texas",2020-02-28,Texas,11,0,2003554,5.49024383670218e-6,0,1,0
"2020-02-28, Utah",2020-02-28,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-02-28, Washington",2020-02-28,Washington,7,0,3597663,1.945707532917897e-6,0,2,0
"2020-02-28, Wisconsin",2020-02-28,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-02-29, Arizona",2020-02-29,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-02-29, California",2020-02-29,California,28,0,22388695,1.2506311779226078e-6,0,1,0
"2020-02-29, Illinois",2020-02-29,Illinois,3,0,5150233,5.824979180553578e-7,0,1,0
"2020-02-29, Massachusetts",2020-02-29,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-02-29, Nebraska",2020-02-29,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-02-29, Oregon",2020-02-29,Oregon,1,0,601592,1.6622561470232318e-6,0,0,0
"2020-02-29, Texas",2020-02-29,Texas,11,0,2003554,5.49024383670218e-6,0,0,0
"2020-02-29, Utah",2020-02-29,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-02-29, Washington",2020-02-29,Washington,10,1,3597663,2.77958218988271e-6,2.77958218988271e-7,3,1
"2020-02-29, Wisconsin",2020-02-29,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-03-01, Arizona",2020-03-01,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-03-01, California",2020-03-01,California,33,0,24060024,1.3715697041698711e-6,0,5,0
"2020-03-01, Florida",2020-03-01,Florida,2,0,1875221,1.066540957039197e-6,0,2,0
"2020-03-01, Illinois",2020-03-01,Illinois,3,0,5150233,5.824979180553578e-7,0,0,0
"2020-03-01, Massachusetts",2020-03-01,Massachusetts,1,0,803907,1.2439249813722235e-6,0,0,0
"2020-03-01, Nebraska",2020-03-01,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-03-01, New York",2020-03-01,New York,1,0,8336817,1.1994985616212999e-7,0,1,0
"2020-03-01, Oregon",2020-03-01,Oregon,2,0,601592,3.3245122940464636e-6,0,1,0
"2020-03-01, Texas",2020-03-01,Texas,11,0,2003554,5.49024383670218e-6,0,0,0
"2020-03-01, Utah",2020-03-01,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-03-01, Washington",2020-03-01,Washington,17,3,3597663,4.725289722800607e-6,8.33874656964813e-7,7,2
"2020-03-01, Wisconsin",2020-03-01,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-03-02, Arizona",2020-03-02,Arizona,1,0,4485414,2.2294486083112952e-7,0,0,0
"2020-03-02, California",2020-03-02,California,38,0,25224926,1.5064464411114624e-6,0,5,0
"2020-03-02, Florida",2020-03-02,Florida,2,0,1875221,1.066540957039197e-6,0,0,0
"2020-03-02, Georgia",2020-03-02,Georgia,2,0,1063937,1.8798105526924996e-6,0,2,0
"2020-03-02, Illinois",2020-03-02,Illinois,4,0,5150233,7.766638907404772e-7,0,1,0
"2020-03-02, Massachusetts",2020-03-02,Massachusetts,2,0,1510682,1.3239053619491064e-6,0,1,0
"2020-03-02, Nebraska",2020-03-02,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-03-02, New Hampshire",2020-03-02,New Hampshire,1,0,89886,1.1125203034955388e-5,0,1,0
"2020-03-02, New York",2020-03-02,New York,1,0,8336817,1.1994985616212999e-7,0,0,0
"2020-03-02, Oregon",2020-03-02,Oregon,2,0,601592,3.3245122940464636e-6,0,0,0
"2020-03-02, Texas",2020-03-02,Texas,11,0,2003554,5.49024383670218e-6,0,0,0
"2020-03-02, Utah",2020-03-02,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-03-02, Washington",2020-03-02,Washington,23,6,3658423,6.286861852770989e-6,1.640050918114171e-6,6,3
"2020-03-02, Wisconsin",2020-03-02,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-03-03, Arizona",2020-03-03,Arizona,2,0,4485414,4.4588972166225903e-7,0,1,0
"2020-03-03, California",2020-03-03,California,45,0,26378452,1.7059378617062138e-6,0,7,0
"2020-03-03, Florida",2020-03-03,Florida,3,0,1875221,1.5998114355587955e-6,0,1,0
"2020-03-03, Georgia",2020-03-03,Georgia,2,0,1063937,1.8798105526924996e-6,0,0,0
"2020-03-03, Illinois",2020-03-03,Illinois,4,0,5150233,7.766638907404772e-7,0,0,0
"2020-03-03, Massachusetts",2020-03-03,Massachusetts,2,0,1510682,1.3239053619491064e-6,0,0,0
"2020-03-03, Nebraska",2020-03-03,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-03-03, New Hampshire",2020-03-03,New Hampshire,2,0,89886,2.2250406069910775e-5,0,1,0
"2020-03-03, New York",2020-03-03,New York,2,0,8336817,2.3989971232425997e-7,0,1,0
"2020-03-03, North Carolina",2020-03-03,North Carolina,1,0,1111761,8.994738977172251e-7,0,1,0
"2020-03-03, Oregon",2020-03-03,Oregon,2,0,601592,3.3245122940464636e-6,0,0,0
"2020-03-03, Texas",2020-03-03,Texas,11,0,2003554,5.49024383670218e-6,0,0,0
"2020-03-03, Utah",2020-03-03,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-03-03, Washington",2020-03-03,Washington,32,10,3658423,8.746938229942245e-6,2.7334181968569516e-6,9,4
"2020-03-03, Wisconsin",2020-03-03,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-03-04, Arizona",2020-03-04,Arizona,2,0,4485414,4.4588972166225903e-7,0,0,0
"2020-03-04, California",2020-03-04,California,55,1,26378452,2.0850351643075945e-6,3.7909730260138085e-8,10,1
"2020-03-04, Florida",2020-03-04,Florida,3,0,1875221,1.5998114355587955e-6,0,0,0
"2020-03-04, Georgia",2020-03-04,Georgia,2,0,1063937,1.8798105526924996e-6,0,0,0
"2020-03-04, Illinois",2020-03-04,Illinois,4,0,5150233,7.766638907404772e-7,0,0,0
"2020-03-04, Massachusetts",2020-03-04,Massachusetts,2,0,1510682,1.3239053619491064e-6,0,0,0
"2020-03-04, Nebraska",2020-03-04,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-03-04, New Hampshire",2020-03-04,New Hampshire,2,0,89886,2.2250406069910775e-5,0,0,0
"2020-03-04, New Jersey",2020-03-04,New Jersey,1,0,932202,1.0727288720685002e-6,0,1,0
"2020-03-04, New York",2020-03-04,New York,11,0,9304323,1.1822461451520976e-6,0,9,0
"2020-03-04, North Carolina",2020-03-04,North Carolina,1,0,1111761,8.994738977172251e-7,0,0,0
"2020-03-04, Oregon",2020-03-04,Oregon,2,0,601592,3.3245122940464636e-6,0,0,0
"2020-03-04, Texas",2020-03-04,Texas,12,0,2815242,4.262511002606526e-6,0,1,0
"2020-03-04, Utah",2020-03-04,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-03-04, Washington",2020-03-04,Washington,47,11,3735623,1.2581569392842907e-5,2.9446226238568506e-6,15,1
"2020-03-04, Wisconsin",2020-03-04,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-03-05, Arizona",2020-03-05,Arizona,2,0,4485414,4.4588972166225903e-7,0,0,0
"2020-03-05, California",2020-03-05,California,67,1,26378452,2.5399519274292518e-6,3.7909730260138085e-8,12,0
"2020-03-05, Colorado",2020-03-05,Colorado,2,0,934035,2.141247383663353e-6,0,2,0
"2020-03-05, Florida",2020-03-05,Florida,4,0,2059534,1.9421869218959242e-6,0,1,0
"2020-03-05, Georgia",2020-03-05,Georgia,2,0,1063937,1.8798105526924996e-6,0,0,0
"2020-03-05, Illinois",2020-03-05,Illinois,5,0,5150233,9.708298634255965e-7,0,1,0
"2020-03-05, Maryland",2020-03-05,Maryland,3,0,1050688,2.8552719741731134e-6,0,3,0
"2020-03-05, Massachusetts",2020-03-05,Massachusetts,3,0,3122381,9.6080523164854e-7,0,1,0
"2020-03-05, Nebraska",2020-03-05,Nebraska,13,0,571327,2.275404453141546e-5,0,0,0
"2020-03-05, Nevada",2020-03-05,Nevada,2,0,2738234,7.303977673201048e-7,0,2,0
"2020-03-05, New Hampshire",2020-03-05,New Hampshire,2,0,89886,2.2250406069910775e-5,0,0,0
"2020-03-05, New Jersey",2020-03-05,New Jersey,2,0,932202,2.1454577441370005e-06,0,1,0
"2020-03-05, New York",2020-03-05,New York,22,0,10661247,2.06354847608352e-6,0,11,0
"2020-03-05, North Carolina",2020-03-05,North Carolina,1,0,1111761,8.994738977172251e-7,0,0,0
"2020-03-05, Oregon",2020-03-05,Oregon,2,0,601592,3.3245122940464636e-6,0,0,0
"2020-03-05, Tennessee",2020-03-05,Tennessee,1,0,238412,4.1944197439726185e-6,0,1,0
"2020-03-05, Texas",2020-03-05,Texas,16,0,7528567,2.125238441791114e-6,0,4,0
"2020-03-05, Utah",2020-03-05,Utah,1,0,1160437,8.617443256290518e-7,0,0,0
"2020-03-05, Washington",2020-03-05,Washington,75,11,3735623,2.0076972435387618e-5,2.9446226238568506e-6,28,0
"2020-03-05, Wisconsin",2020-03-05,Wisconsin,1,0,546695,1.8291734879594654e-6,0,0,0
"2020-03-06, Arizona",2020-03-06,Arizona,3,0,4948203,6.062807043284198e-7,0,1,0
"2020-03-06, California",2020-03-06,California,81,1,26598952,3.045232759546316e-6,3.7595466167238466e-8,14,0
"2020-03-06, Colorado",2020-03-06,Colorado,8,0,2436776,3.2830264250796954e-6,0,6,0
"2020-03-06, Florida",2020-03-06,Florida,7,2,4782889,1.4635505862670032e-6,4.181573103620009e-7,3,2
"2020-03-06, Georgia",2020-03-06,Georgia,3,0,1106550,2.71112918530568e-6,0,1,0
"2020-03-06, Hawaii",2020-03-06,Hawaii,1,0,974563,1.0261009293396116e-6,0,1,0
"2020-03-06, Illinois",2020-03-06,Illinois,6,0,5150233,1.1649958361107157e-6,0,1,0
"2020-03-06, Indiana",2020-03-06,Indiana,1,0,964582,1.036718495679994e-6,0,1,0
"2020-03-06, Kentucky",2020-03-06,Kentucky,1,0,323152,3.0945189879685103e-6,0,1,0
"2020-03-06, Maryland",2020-03-06,Maryland,3,0,1050688,2.8552719741731134e-6,0,0,0
"2020-03-06, Massachusetts",2020-03-06,Massachusetts,8,0,3122381,2.5621472843961065e-6,0,5,0
"2020-03-06, Minnesota",2020-03-06,Minnesota,1,0,550321,1.8171212801255994e-6,0,1,0
"2020-03-06, Nebraska",2020-03-06,Nebraska,14,0,571327,2.4504355649216648e-5,0,1,0
"2020-03-06, Nevada",2020-03-06,Nevada,2,0,2738234,7.303977673201048e-7,0,0,0
"2020-03-06, New Hampshire",2020-03-06,New Hampshire,2,0,89886,2.2250406069910775e-5,0,0,0
