date,county,state,cases,deaths,confirmed_cases,confirmed_deaths,probable_cases,probable_deaths
6/25/2020,Wheatland,Montana,1,0,1,0,,
6/25/2020,Wheeler,Georgia,41,0,41,0,,
6/25/2020,Wheeler,Texas,16,0,16,0,,
6/25/2020,White,Arkansas,80,1,80,1,,
6/25/2020,White,Georgia,134,4,134,4,,
6/25/2020,White,Illinois,3,0,3,0,,
6/25/2020,White,Indiana,249,10,249,10,0,0
6/25/2020,White,Tennessee,55,3,54,,1,
6/25/2020,White Pine,Nevada,3,0,3,0,,
6/25/2020,Whiteside,Illinois,178,15,178,15,,
6/25/2020,Whitfield,Georgia,846,10,846,10,,
6/25/2020,Whitley,Indiana,72,4,72,4,0,0
6/25/2020,Whitley,Kentucky,24,0,,,,
6/25/2020,Whitman,Washington,34,0,34,0,,
6/25/2020,Wichita,Texas,250,2,250,2,,
6/25/2020,Wicomico,Maryland,1053,39,1053,39,0,0
6/25/2020,Wilbarger,Texas,9,0,9,0,,
6/25/2020,Wilcox,Alabama,259,8,257,8,2,0
6/25/2020,Wilcox,Georgia,123,15,123,15,,
6/25/2020,Wilkes,Georgia,50,1,50,1,,
6/25/2020,Wilkes,North Carolina,560,6,560,6,,
6/25/2020,Wilkin,Minnesota,20,3,20,3,,
6/25/2020,Wilkinson,Georgia,74,8,74,8,,
6/25/2020,Wilkinson,Mississippi,86,9,,,,
6/25/2020,Will,Illinois,6480,315,6480,315,,
6/25/2020,Willacy,Texas,114,3,114,3,,
6/25/2020,Williams,North Dakota,26,0,26,0,,
6/25/2020,Williams,Ohio,60,1,,,,
6/25/2020,Williamsburg,South Carolina,354,15,354,15,0,0
6/25/2020,Williamsburg city,Virginia,54,5,,,,
6/25/2020,Williamson,Illinois,99,4,99,4,,
6/25/2020,Williamson,Tennessee,840,14,836,,4,
6/25/2020,Williamson,Texas,1614,32,1614,32,,
6/25/2020,Wilson,Kansas,1,0,1,,0,
6/25/2020,Wilson,North Carolina,633,18,633,18,,
6/25/2020,Wilson,Tennessee,658,15,656,,2,
6/25/2020,Wilson,Texas,80,5,80,5,,
6/25/2020,Winchester city,Virginia,300,3,,,,
6/25/2020,Windham,Connecticut,588,14,581,13,7,1
6/25/2020,Windham,Vermont,92,3,92,3,,
6/25/2020,Windsor,Vermont,55,2,55,2,,
6/25/2020,Winkler,Texas,8,0,8,0,,
6/25/2020,Winn,Louisiana,230,5,230,5,,
6/25/2020,Winnebago,Illinois,2933,88,2933,88,,
6/25/2020,Winnebago,Iowa,20,0,20,0,,
6/25/2020,Winnebago,Wisconsin,626,11,626,11,,
6/25/2020,Winneshiek,Iowa,25,0,25,0,,
6/25/2020,Winona,Minnesota,100,15,100,15,,
6/25/2020,Winston,Alabama,195,2,193,2,2,0
6/25/2020,Winston,Mississippi,194,4,,,,
6/25/2020,Wirt,West Virginia,4,0,4,0,0,
6/25/2020,Wise,Texas,88,5,88,5,,
6/25/2020,Wise,Virginia,27,2,,,,
6/25/2020,Wolfe,Kentucky,2,0,,,,
6/25/2020,Wood,Ohio,344,51,,,,
6/25/2020,Wood,Texas,77,5,77,5,,
6/25/2020,Wood,West Virginia,61,2,57,2,4,
6/25/2020,Wood,Wisconsin,37,1,37,1,,
6/25/2020,Woodbury,Iowa,3090,43,3090,43,,
6/25/2020,Woodford,Illinois,33,2,33,2,,
6/25/2020,Woodford,Kentucky,63,0,,,,
6/25/2020,Woodruff,Arkansas,6,0,6,0,,
6/25/2020,Woods,Oklahoma,5,0,5,0,,
6/25/2020,Woodson,Kansas,6,0,6,,0,
6/25/2020,Woodward,Oklahoma,12,0,12,0,,
6/25/2020,Worcester,Maryland,279,16,278,15,1,1
6/25/2020,Worcester,Massachusetts,12207,914,12207,914,,
6/25/2020,Worth,Georgia,294,21,294,21,,
6/25/2020,Worth,Iowa,8,0,8,0,,
6/25/2020,Worth,Missouri,4,0,4,0,,
6/25/2020,Wrangell City and Borough,Alaska,6,0,6,0,,
6/25/2020,Wright,Iowa,353,0,353,0,,
6/25/2020,Wright,Minnesota,409,3,409,3,,
6/25/2020,Wright,Missouri,14,0,14,0,,
6/25/2020,Wyandot,Ohio,55,4,,,,
6/25/2020,Wyandotte,Kansas,2060,78,1977,78,83,
6/25/2020,Wyoming,New York,93,3,93,3,,
6/25/2020,Wyoming,Pennsylvania,37,7,36,,1,
6/25/2020,Wyoming,West Virginia,7,0,7,0,0,
6/25/2020,Wythe,Virginia,46,1,,,,
6/25/2020,Yabucoa,Puerto Rico,32,,5,,27,
6/25/2020,Yadkin,North Carolina,286,4,286,4,,
6/25/2020,Yakima,Washington,6736,146,6736,146,,
6/25/2020,Yalobusha,Mississippi,136,7,,,,
6/25/2020,Yamhill,Oregon,102,8,,,,
6/25/2020,Yancey,North Carolina,37,0,37,0,,
6/25/2020,Yankton,South Dakota,70,0,70,0,,
6/25/2020,Yates,New York,44,6,44,6,,
6/25/2020,Yauco,Puerto Rico,81,,20,,61,
6/25/2020,Yavapai,Arizona,521,7,,,,
6/25/2020,Yazoo,Mississippi,412,6,,,,
6/25/2020,Yell,Arkansas,475,3,475,3,,
6/25/2020,Yellow Medicine,Minnesota,24,0,24,0,,
6/25/2020,Yellowstone,Montana,129,4,129,4,,
6/25/2020,Yoakum,Texas,15,0,15,0,,
6/25/2020,Yolo,California,386,24,386,24,,
6/25/2020,York,Maine,479,11,415,11,64,
6/25/2020,York,Nebraska,41,0,41,0,,
6/25/2020,York,Pennsylvania,1400,40,1361,,39,
6/25/2020,York,South Carolina,914,11,913,11,1,0
6/25/2020,York,Virginia,106,3,,,,
6/25/2020,Young,Texas,22,1,22,1,,
6/25/2020,Yuba,California,49,1,49,1,,
6/25/2020,Yukon-Koyukuk Census Area,Alaska,2,0,2,0,,
6/25/2020,Yuma,Arizona,5131,72,,,,
6/25/2020,Yuma,Colorado,51,0,,,,
6/25/2020,Zapata,Texas,40,0,40,0,,
6/25/2020,Zavala,Texas,16,0,16,0,,
6/25/2020,Ziebach,South Dakota,2,0,2,0,,
